customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,difference,order_year,order_month,order_day,order_day_name,delivery_year,delivery_month,delivery_day,delivery_day_name,sales_id,product_id,price_per_unit,Required_quantity,total_price,category,product_name,size,color,price,Total_quantity,description
401,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,722,20524,2021-10-24,2021-11-20,27 days,2021,10,24,Sunday,2021,11,20,Saturday,3610,736,109,2,218,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket"
401,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,722,20524,2021-10-24,2021-11-20,27 days,2021,10,24,Sunday,2021,11,20,Saturday,3611,838,117,2,234,Jacket,Shearling,L,violet,95,61,"A violet coloured, L sized, Shearling Jacket"
401,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,722,20524,2021-10-24,2021-11-20,27 days,2021,10,24,Sunday,2021,11,20,Saturday,3612,651,93,1,93,Jacket,Coach,S,blue,115,47,"A blue coloured, S sized, Coach Jacket"
401,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,722,20524,2021-10-24,2021-11-20,27 days,2021,10,24,Sunday,2021,11,20,Saturday,3613,65,104,2,208,Shirt,Dress,XS,violet,119,63,"A violet coloured, XS sized, Dress Shirt"
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,587,44323,2021-09-08,2021-09-11,3 days,2021,9,8,Wednesday,2021,9,11,Saturday,2942,502,102,2,204,Jacket,Windbreaker,M,yellow,109,52,"A yellow coloured, M sized, Windbreaker Jacket"
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,587,44323,2021-09-08,2021-09-11,3 days,2021,9,8,Wednesday,2021,9,11,Saturday,2943,272,95,1,95,Shirt,Polo,M,indigo,117,62,"A indigo coloured, M sized, Polo Shirt"
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,587,44323,2021-09-08,2021-09-11,3 days,2021,9,8,Wednesday,2021,9,11,Saturday,2944,1029,90,2,180,Trousers,Relaxed Leg,XL,yellow,95,54,"A yellow coloured, XL sized, Relaxed Leg Trousers"
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,587,44323,2021-09-08,2021-09-11,3 days,2021,9,8,Wednesday,2021,9,11,Saturday,2945,351,94,3,282,Shirt,Henley,S,red,92,60,"A red coloured, S sized, Henley Shirt"
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,587,44323,2021-09-08,2021-09-11,3 days,2021,9,8,Wednesday,2021,9,11,Saturday,2946,1233,112,3,336,Trousers,Tracksuit Bottoms,L,orange,91,73,"A orange coloured, L sized, Tracksuit Bottoms Trousers"
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,587,44323,2021-09-08,2021-09-11,3 days,2021,9,8,Wednesday,2021,9,11,Saturday,2947,450,107,1,107,Jacket,Denim,XS,violet,92,65,"A violet coloured, XS sized, Denim Jacket"
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,605,48620,2021-08-20,2021-09-06,17 days,2021,8,20,Friday,2021,9,6,Monday,3016,574,100,3,300,Jacket,Bomber,XL,yellow,90,50,"A yellow coloured, XL sized, Bomber Jacket"
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,605,48620,2021-08-20,2021-09-06,17 days,2021,8,20,Friday,2021,9,6,Monday,3017,222,106,3,318,Shirt,Chambray,M,yellow,105,62,"A yellow coloured, M sized, Chambray Shirt"
402,Zak Titterton,Non-binary,22,017 Maddison KnollSuite 875,1712,West Cooper,Tasmania,Australia,605,48620,2021-08-20,2021-09-06,17 days,2021,8,20,Friday,2021,9,6,Monday,3018,156,91,2,182,Shirt,Linen,S,green,116,58,"A green coloured, S sized, Linen Shirt"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16 days,2021,1,30,Saturday,2021,2,15,Monday,2021,949,97,3,291,Trousers,Slim-Fit,XL,red,119,67,"A red coloured, XL sized, Slim-Fit Trousers"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16 days,2021,1,30,Saturday,2021,2,15,Monday,2022,1201,105,1,105,Trousers,Pleated,S,yellow,90,71,"A yellow coloured, S sized, Pleated Trousers"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16 days,2021,1,30,Saturday,2021,2,15,Monday,2023,378,94,3,282,Shirt,Henley,L,indigo,92,44,"A indigo coloured, L sized, Henley Shirt"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16 days,2021,1,30,Saturday,2021,2,15,Monday,2024,994,106,1,106,Trousers,Wool,XL,yellow,111,72,"A yellow coloured, XL sized, Wool Trousers"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16 days,2021,1,30,Saturday,2021,2,15,Monday,2025,611,112,3,336,Jacket,Cardigan,S,green,118,62,"A green coloured, S sized, Cardigan Jacket"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16 days,2021,1,30,Saturday,2021,2,15,Monday,2026,399,119,2,238,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16 days,2021,1,30,Saturday,2021,2,15,Monday,2027,757,109,1,109,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16 days,2021,1,30,Saturday,2021,2,15,Monday,2028,1245,112,3,336,Trousers,Tracksuit Bottoms,XS,blue,91,42,"A blue coloured, XS sized, Tracksuit Bottoms Trousers"
407,Murdock Bulfit,Male,41,5233 Lara AvenueSuite 291,8697,Hartmannshire,Queensland,Australia,998,53308,2021-05-05,2021-05-21,16 days,2021,5,5,Wednesday,2021,5,21,Friday,4991,541,98,3,294,Jacket,Leather,S,green,113,77,"A green coloured, S sized, Leather Jacket"
407,Murdock Bulfit,Male,41,5233 Lara AvenueSuite 291,8697,Hartmannshire,Queensland,Australia,998,53308,2021-05-05,2021-05-21,16 days,2021,5,5,Wednesday,2021,5,21,Friday,4992,478,118,3,354,Jacket,Puffer,L,blue,110,48,"A blue coloured, L sized, Puffer Jacket"
407,Murdock Bulfit,Male,41,5233 Lara AvenueSuite 291,8697,Hartmannshire,Queensland,Australia,998,53308,2021-05-05,2021-05-21,16 days,2021,5,5,Wednesday,2021,5,21,Friday,4993,66,104,1,104,Shirt,Dress,S,violet,119,69,"A violet coloured, S sized, Dress Shirt"
407,Murdock Bulfit,Male,41,5233 Lara AvenueSuite 291,8697,Hartmannshire,Queensland,Australia,998,53308,2021-05-05,2021-05-21,16 days,2021,5,5,Wednesday,2021,5,21,Friday,4994,972,97,1,97,Trousers,Slim-Fit,M,indigo,119,67,"A indigo coloured, M sized, Slim-Fit Trousers"
407,Murdock Bulfit,Male,41,5233 Lara AvenueSuite 291,8697,Hartmannshire,Queensland,Australia,998,53308,2021-05-05,2021-05-21,16 days,2021,5,5,Wednesday,2021,5,21,Friday,4995,321,109,2,218,Shirt,Mandarin Collar,S,orange,108,52,"A orange coloured, S sized, Mandarin Collar Shirt"
407,Murdock Bulfit,Male,41,5233 Lara AvenueSuite 291,8697,Hartmannshire,Queensland,Australia,998,53308,2021-05-05,2021-05-21,16 days,2021,5,5,Wednesday,2021,5,21,Friday,4996,251,95,3,285,Shirt,Polo,S,orange,117,78,"A orange coloured, S sized, Polo Shirt"
408,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,899,32250,2021-08-04,2021-08-14,10 days,2021,8,4,Wednesday,2021,8,14,Saturday,4508,712,119,3,357,Jacket,Trench Coat,M,yellow,112,54,"A yellow coloured, M sized, Trench Coat Jacket"
408,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,899,32250,2021-08-04,2021-08-14,10 days,2021,8,4,Wednesday,2021,8,14,Saturday,4509,112,92,2,184,Shirt,Denim,M,orange,115,50,"A orange coloured, M sized, Denim Shirt"
408,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,899,32250,2021-08-04,2021-08-14,10 days,2021,8,4,Wednesday,2021,8,14,Saturday,4510,412,119,2,238,Shirt,Casual Slim Fit,M,indigo,113,65,"A indigo coloured, M sized, Casual Slim Fit Shirt"
408,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,899,32250,2021-08-04,2021-08-14,10 days,2021,8,4,Wednesday,2021,8,14,Saturday,4511,1147,102,3,306,Trousers,Cargo Pants,M,indigo,106,51,"A indigo coloured, M sized, Cargo Pants Trousers"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7 days,2021,4,6,Tuesday,2021,4,13,Tuesday,1658,525,98,2,196,Jacket,Leather,XS,red,113,67,"A red coloured, XS sized, Leather Jacket"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7 days,2021,4,6,Tuesday,2021,4,13,Tuesday,1659,451,107,1,107,Jacket,Denim,S,violet,92,73,"A violet coloured, S sized, Denim Jacket"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7 days,2021,4,6,Tuesday,2021,4,13,Tuesday,1660,383,94,2,188,Shirt,Henley,L,violet,92,51,"A violet coloured, L sized, Henley Shirt"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7 days,2021,4,6,Tuesday,2021,4,13,Tuesday,1661,651,93,1,93,Jacket,Coach,S,blue,115,47,"A blue coloured, S sized, Coach Jacket"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7 days,2021,4,6,Tuesday,2021,4,13,Tuesday,1662,762,109,2,218,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7 days,2021,4,6,Tuesday,2021,4,13,Tuesday,1663,291,105,1,105,Shirt,Cuban Collar,S,yellow,93,41,"A yellow coloured, S sized, Cuban Collar Shirt"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7 days,2021,4,6,Tuesday,2021,4,13,Tuesday,1664,543,98,1,98,Jacket,Leather,L,green,113,71,"A green coloured, L sized, Leather Jacket"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,339,15556,2021-04-06,2021-04-13,7 days,2021,4,6,Tuesday,2021,4,13,Tuesday,1665,158,91,1,91,Shirt,Linen,L,green,116,72,"A green coloured, L sized, Linen Shirt"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,900,31161,2021-07-07,2021-07-24,17 days,2021,7,7,Wednesday,2021,7,24,Saturday,4512,636,93,2,186,Jacket,Coach,S,orange,115,55,"A orange coloured, S sized, Coach Jacket"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,900,31161,2021-07-07,2021-07-24,17 days,2021,7,7,Wednesday,2021,7,24,Saturday,4513,609,112,1,112,Jacket,Cardigan,XL,yellow,118,42,"A yellow coloured, XL sized, Cardigan Jacket"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,900,31161,2021-07-07,2021-07-24,17 days,2021,7,7,Wednesday,2021,7,24,Saturday,4514,406,119,1,119,Shirt,Casual Slim Fit,S,blue,113,75,"A blue coloured, S sized, Casual Slim Fit Shirt"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,900,31161,2021-07-07,2021-07-24,17 days,2021,7,7,Wednesday,2021,7,24,Saturday,4515,1108,115,3,345,Trousers,Cropped,L,blue,99,45,"A blue coloured, L sized, Cropped Trousers"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,900,31161,2021-07-07,2021-07-24,17 days,2021,7,7,Wednesday,2021,7,24,Saturday,4516,820,117,2,234,Jacket,Shearling,XS,green,95,74,"A green coloured, XS sized, Shearling Jacket"
409,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,900,31161,2021-07-07,2021-07-24,17 days,2021,7,7,Wednesday,2021,7,24,Saturday,4517,679,113,3,339,Jacket,Parka,XL,yellow,119,44,"A yellow coloured, XL sized, Parka Jacket"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,34,36244,2021-05-23,2021-05-30,7 days,2021,5,23,Sunday,2021,5,30,Sunday,156,817,117,2,234,Jacket,Shearling,M,yellow,95,60,"A yellow coloured, M sized, Shearling Jacket"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,34,36244,2021-05-23,2021-05-30,7 days,2021,5,23,Sunday,2021,5,30,Sunday,157,555,98,1,98,Jacket,Leather,XS,violet,113,70,"A violet coloured, XS sized, Leather Jacket"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,34,36244,2021-05-23,2021-05-30,7 days,2021,5,23,Sunday,2021,5,30,Sunday,158,775,91,3,273,Jacket,Pullover,XS,orange,114,79,"A orange coloured, XS sized, Pullover Jacket"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,34,36244,2021-05-23,2021-05-30,7 days,2021,5,23,Sunday,2021,5,30,Sunday,159,62,104,1,104,Shirt,Dress,M,indigo,119,51,"A indigo coloured, M sized, Dress Shirt"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,164,26249,2021-05-21,2021-06-03,13 days,2021,5,21,Friday,2021,6,3,Thursday,781,1202,105,2,210,Trousers,Pleated,M,yellow,90,54,"A yellow coloured, M sized, Pleated Trousers"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,164,26249,2021-05-21,2021-06-03,13 days,2021,5,21,Friday,2021,6,3,Thursday,782,604,112,1,112,Jacket,Cardigan,XL,orange,118,75,"A orange coloured, XL sized, Cardigan Jacket"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,164,26249,2021-05-21,2021-06-03,13 days,2021,5,21,Friday,2021,6,3,Thursday,783,275,95,2,190,Shirt,Polo,XS,violet,117,67,"A violet coloured, XS sized, Polo Shirt"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,164,26249,2021-05-21,2021-06-03,13 days,2021,5,21,Friday,2021,6,3,Thursday,784,8,96,1,96,Shirt,Oxford Cloth,L,orange,114,48,"A orange coloured, L sized, Oxford Cloth Shirt"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,164,26249,2021-05-21,2021-06-03,13 days,2021,5,21,Friday,2021,6,3,Thursday,785,425,107,3,321,Jacket,Denim,XS,orange,92,60,"A orange coloured, XS sized, Denim Jacket"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,295,55019,2021-03-05,2021-03-19,14 days,2021,3,5,Friday,2021,3,19,Friday,1444,865,113,1,113,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers"
412,Chandal Fransinelli,Polygender,21,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,295,55019,2021-03-05,2021-03-19,14 days,2021,3,5,Friday,2021,3,19,Friday,1445,571,100,2,200,Jacket,Bomber,S,yellow,90,64,"A yellow coloured, S sized, Bomber Jacket"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11 days,2021,1,25,Monday,2021,2,5,Friday,415,1168,99,3,297,Trousers,High-Waisted,L,yellow,98,77,"A yellow coloured, L sized, High-Waisted Trousers"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11 days,2021,1,25,Monday,2021,2,5,Friday,416,444,107,1,107,Jacket,Denim,XL,blue,92,80,"A blue coloured, XL sized, Denim Jacket"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11 days,2021,1,25,Monday,2021,2,5,Friday,417,497,102,2,204,Jacket,Windbreaker,M,orange,109,45,"A orange coloured, M sized, Windbreaker Jacket"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11 days,2021,1,25,Monday,2021,2,5,Friday,418,1167,99,2,198,Trousers,High-Waisted,M,yellow,98,45,"A yellow coloured, M sized, High-Waisted Trousers"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11 days,2021,1,25,Monday,2021,2,5,Friday,419,415,119,3,357,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11 days,2021,1,25,Monday,2021,2,5,Friday,420,426,107,2,214,Jacket,Denim,S,orange,92,51,"A orange coloured, S sized, Denim Jacket"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11 days,2021,1,25,Monday,2021,2,5,Friday,421,1091,115,1,115,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers"
413,Alexis Maps,Bigender,25,591 Sarah PassSuite 334,6700,Morissetteborough,Queensland,Australia,95,52416,2021-01-25,2021-02-05,11 days,2021,1,25,Monday,2021,2,5,Friday,422,742,109,2,218,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket"
414,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,331,38796,2021-03-18,2021-03-23,5 days,2021,3,18,Thursday,2021,3,23,Tuesday,1624,1141,102,2,204,Trousers,Cargo Pants,S,blue,106,63,"A blue coloured, S sized, Cargo Pants Trousers"
414,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,864,48691,2021-03-29,2021-04-17,19 days,2021,3,29,Monday,2021,4,17,Saturday,4328,78,118,1,118,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt"
414,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,864,48691,2021-03-29,2021-04-17,19 days,2021,3,29,Monday,2021,4,17,Saturday,4329,336,109,2,218,Shirt,Mandarin Collar,S,blue,108,44,"A blue coloured, S sized, Mandarin Collar Shirt"
414,Ansel Chittem,Polygender,51,22 Eve CrescentApt. 357,7365,North Ivy,Queensland,Australia,864,48691,2021-03-29,2021-04-17,19 days,2021,3,29,Monday,2021,4,17,Saturday,4330,946,97,2,194,Trousers,Slim-Fit,S,red,119,71,"A red coloured, S sized, Slim-Fit Trousers"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,96,12119,2021-06-20,2021-06-30,10 days,2021,6,20,Sunday,2021,6,30,Wednesday,423,1025,90,2,180,Trousers,Relaxed Leg,XS,yellow,95,44,"A yellow coloured, XS sized, Relaxed Leg Trousers"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,96,12119,2021-06-20,2021-06-30,10 days,2021,6,20,Sunday,2021,6,30,Wednesday,424,1123,102,1,102,Trousers,Cargo Pants,L,red,106,61,"A red coloured, L sized, Cargo Pants Trousers"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,96,12119,2021-06-20,2021-06-30,10 days,2021,6,20,Sunday,2021,6,30,Wednesday,425,345,109,2,218,Shirt,Mandarin Collar,XS,violet,108,52,"A violet coloured, XS sized, Mandarin Collar Shirt"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,96,12119,2021-06-20,2021-06-30,10 days,2021,6,20,Sunday,2021,6,30,Wednesday,426,395,119,1,119,Shirt,Casual Slim Fit,XS,yellow,113,63,"A yellow coloured, XS sized, Casual Slim Fit Shirt"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,96,12119,2021-06-20,2021-06-30,10 days,2021,6,20,Sunday,2021,6,30,Wednesday,427,1223,105,2,210,Trousers,Pleated,L,violet,90,48,"A violet coloured, L sized, Pleated Trousers"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,96,12119,2021-06-20,2021-06-30,10 days,2021,6,20,Sunday,2021,6,30,Wednesday,428,940,96,1,96,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,194,21994,2021-10-23,2021-11-03,11 days,2021,10,23,Saturday,2021,11,3,Wednesday,945,371,94,1,94,Shirt,Henley,S,blue,92,75,"A blue coloured, S sized, Henley Shirt"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,194,21994,2021-10-23,2021-11-03,11 days,2021,10,23,Saturday,2021,11,3,Wednesday,946,303,105,3,315,Shirt,Cuban Collar,L,blue,93,65,"A blue coloured, L sized, Cuban Collar Shirt"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,194,21994,2021-10-23,2021-11-03,11 days,2021,10,23,Saturday,2021,11,3,Wednesday,947,954,97,1,97,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,194,21994,2021-10-23,2021-11-03,11 days,2021,10,23,Saturday,2021,11,3,Wednesday,948,893,94,1,94,Trousers,Cords,L,green,113,62,"A green coloured, L sized, Cords Trousers"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,194,21994,2021-10-23,2021-11-03,11 days,2021,10,23,Saturday,2021,11,3,Wednesday,949,25,96,1,96,Shirt,Oxford Cloth,XS,indigo,114,61,"A indigo coloured, XS sized, Oxford Cloth Shirt"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,194,21994,2021-10-23,2021-11-03,11 days,2021,10,23,Saturday,2021,11,3,Wednesday,950,179,98,3,294,Shirt,Camp Collared,XL,red,112,79,"A red coloured, XL sized, Camp Collared Shirt"
415,Ashley Gant,Polygender,40,458 Imogen Station StSuite 799,7671,Dietrichville,South Australia,Australia,194,21994,2021-10-23,2021-11-03,11 days,2021,10,23,Saturday,2021,11,3,Wednesday,951,71,118,3,354,Shirt,Flannel,S,red,96,59,"A red coloured, S sized, Flannel Shirt"
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,774,31076,2021-06-23,2021-07-13,20 days,2021,6,23,Wednesday,2021,7,13,Tuesday,3864,871,113,3,339,Trousers,Chinos,S,violet,100,64,"A violet coloured, S sized, Chinos Trousers"
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,774,31076,2021-06-23,2021-07-13,20 days,2021,6,23,Wednesday,2021,7,13,Tuesday,3865,321,109,1,109,Shirt,Mandarin Collar,S,orange,108,52,"A orange coloured, S sized, Mandarin Collar Shirt"
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,774,31076,2021-06-23,2021-07-13,20 days,2021,6,23,Wednesday,2021,7,13,Tuesday,3866,214,106,2,212,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt"
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,805,13968,2021-10-02,2021-10-03,1 days,2021,10,2,Saturday,2021,10,3,Sunday,4043,1054,93,2,186,Trousers,Joggers,XL,red,94,58,"A red coloured, XL sized, Joggers Trousers"
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,805,13968,2021-10-02,2021-10-03,1 days,2021,10,2,Saturday,2021,10,3,Sunday,4044,258,95,2,190,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt"
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,805,13968,2021-10-02,2021-10-03,1 days,2021,10,2,Saturday,2021,10,3,Sunday,4045,1166,99,1,99,Trousers,High-Waisted,S,yellow,98,56,"A yellow coloured, S sized, High-Waisted Trousers"
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,805,13968,2021-10-02,2021-10-03,1 days,2021,10,2,Saturday,2021,10,3,Sunday,4046,25,96,3,288,Shirt,Oxford Cloth,XS,indigo,114,61,"A indigo coloured, XS sized, Oxford Cloth Shirt"
416,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,805,13968,2021-10-02,2021-10-03,1 days,2021,10,2,Saturday,2021,10,3,Sunday,4047,453,107,2,214,Jacket,Denim,L,violet,92,50,"A violet coloured, L sized, Denim Jacket"
